File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MCD12Q2_061_Greenup_1_doy2010001000000_aid0001,Greenup,aid0001,2010-01-01,6.0,14721.0,14855.0,"(14721.0,14855.0)",14810.1666667,59.6138034,3553.8055556,14853.0,14855.0,14850.0,14721.0,14760.75
MCD12Q2_061_Greenup_0_doy2010001000000_aid0001,Greenup,aid0001,2010-01-01,159084.0,14548.0,14768.0,"(14548.0,14768.0)",14703.1806278,8.5685843,73.4206373,14709.0,14724.0,14704.0,14684.0,14699.0
